species_name,total_trade_records,total_quantity,num_importers,num_exporters,num_trade_years,avg_quantity_per_trade,trade_diversity,trade_intensity,log_total_quantity,log_trade_records,pathogen_network_degree,avg_neighbor_degree,clustering_coefficient,max_degree_variant,is_pathogen_hub,is_high_risk_reservoir,normalized_degree,high_risk_label
Lampornis spp.,7,64.0,1,3,4,9.142857142857142,3,9.142857142857142,4.174387269895637,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Lampornis sybillae,5,30.0,2,2,4,6.0,4,6.0,3.4339872044851463,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Leiothrix argentauris,359,51640.0,25,14,15,143.84401114206128,350,143.84401114206128,10.852071209606546,5.886104031450156,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,1
Leopardus spp.,23,460.0,6,9,13,20.0,54,20.0,6.133398042996649,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Leptoseris foliosa,143,3879.0,14,11,18,27.125874125874127,154,27.125874125874127,8.263590432617319,4.969813299576001,0,0.0,0.0,0,0,0,0.0,0
Leptosittaca branickii,10,26.0,6,5,7,2.6,30,2.6,3.295836866004329,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Macaca hybrid,7,7.0,7,2,4,1.0,14,1.0,2.0794415416798357,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Mandrillus spp.,3,4.0,2,2,3,1.3333333333333333,4,1.3333333333333333,1.6094379124341003,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Manicina areolata,47,391.0,13,14,21,8.319148936170214,182,8.319148936170214,5.971261839790462,3.871201010907891,0,0.0,0.0,0,0,0,0.0,0
Meandrina maeandrites,60,615.0,10,19,21,10.25,190,10.25,6.423246963533519,4.110873864173311,0,0.0,0.0,0,0,0,0.0,0
Metallura iracunda,8,218.0,2,3,3,27.25,6,27.25,5.389071729816501,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Micropsitta geelvinkiana,3,3.0,2,3,2,1.0,6,1.0,1.3862943611198906,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Micropsitta keiensis,9,10.0,2,3,7,1.1111111111111112,6,1.1111111111111112,2.3978952727983707,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Microstilbon burmeisteri,4,6.0,2,3,3,1.5,6,1.5,1.9459101490553132,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Milvus spp.,4,34.0,2,4,4,8.5,8,8.5,3.5553480614894135,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Monomyces pygmaea,1,6.0,1,1,1,6.0,1,6.0,1.9459101490553132,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Montipora nodosa,13,125.0,6,5,9,9.615384615384615,30,9.615384615384615,4.836281906951478,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Morelia oenpelliensis,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Mycetophyllia spp.,27,115.0,5,10,11,4.2592592592592595,50,4.2592592592592595,4.7535901911063645,3.332204510175204,0,0.0,0.0,0,0,0,0.0,0
Namazonurus campbelli,11,138.0,2,3,5,12.545454545454545,6,12.545454545454545,4.9344739331306915,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Neotis ludwigii,7,31.0,4,3,5,4.428571428571429,12,4.428571428571429,3.4657359027997265,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Neotis nuba,17,143.0,11,6,11,8.411764705882353,66,8.411764705882353,4.969813299576001,2.8903717578961645,0,0.0,0.0,0,0,0,0.0,0
Ninox superciliaris,8,8.0,3,2,4,1.0,6,1.0,2.1972245773362196,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Oroaetus isidori,5,10.0,3,3,4,2.0,9,2.0,2.3978952727983707,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Otus atricapilla,2,2.0,1,2,2,1.0,2,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Otus vermiculatus,6,10.0,1,2,5,1.6666666666666667,2,1.6666666666666667,2.3978952727983707,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Pandinus gambiensis,6,343.0,5,5,5,57.166666666666664,25,57.166666666666664,5.840641657373398,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Papilio hospiton,7,26.0,4,4,6,3.7142857142857144,16,3.7142857142857144,3.295836866004329,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Papio hybrid,72,8618.775,11,5,14,119.70520833333333,55,119.70520833333333,9.061814261228907,4.290459441148391,0,0.0,0.0,0,0,0,0.0,0
Parmoptila rubrifrons,2,4.0,1,1,1,2.0,1,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Passer spp.,1,300.0,1,1,1,300.0,1,300.0,5.707110264748875,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Pavona maldivensis,1253,22065.0,35,16,23,17.609736632083,560,17.609736632083,10.001793241320252,7.134093721192866,0,0.0,0.0,0,0,0,0.0,0
Penelopides spp.,9,10.4,4,3,5,1.1555555555555557,12,1.1555555555555557,2.4336133554004498,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Phaeochroa cuvierii,18,255.0,2,7,8,14.166666666666666,14,14.166666666666666,5.545177444479562,2.9444389791664403,0,0.0,0.0,0,0,0,0.0,0
Phocoena spp.,13,408.0,4,7,12,31.384615384615383,28,31.384615384615383,6.013715156042802,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Piliocolobus kirkii,8,864.0,3,4,6,108.0,12,108.0,6.762729506931879,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Polycyathus spp.,9,3037.0,4,7,7,337.44444444444446,28,337.44444444444446,8.018954683155718,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Polytmus theresiae,27,112.0,4,8,11,4.148148148148148,32,4.148148148148148,4.727387818712341,3.332204510175204,0,0.0,0.0,0,0,0,0.0,0
Pseudosiderastrea spp.,3,103.0,2,3,3,34.333333333333336,6,34.333333333333336,4.6443908991413725,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Pulsatrix spp.,3,3.0,1,3,3,1.0,3,1.0,1.3862943611198906,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Ranitomeya vanzolinii,252,1691.0,15,12,19,6.7103174603174605,180,6.7103174603174605,7.433666540166168,5.53338948872752,0,0.0,0.0,0,0,0,0.0,0
Rhea spp.,7,8.663333333,4,3,4,1.2376190475714286,12,1.2376190475714286,2.26833865423096,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Rheinardia ocellata,12,46.0,5,3,6,3.8333333333333335,15,3.8333333333333335,3.8501476017100584,2.5649493574615367,0,0.0,0.0,0,0,0,0.0,0
Stephanocyathus coronatus,7,38.025,5,2,6,5.432142857142857,10,5.432142857142857,3.6642024664014956,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Stichopathes gracilis,1,500.0,1,1,1,500.0,1,500.0,6.2166061010848646,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Stylaraea spp.,2,29.0,2,2,2,14.5,4,14.5,3.4011973816621555,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Stylaster ramosus,2,5000.0,2,1,1,2500.0,2,2500.0,8.517393171418904,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Tarsius tarsier,40,1530.0,9,4,14,38.25,36,38.25,7.333676395657684,3.713572066704308,0,0.0,0.0,0,0,0,0.0,0
Tethocyathus minor,4,11290.0,3,4,4,2822.5,12,2822.5,9.331761227180522,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Tliltocatl epicureanum,52,5939.0,9,3,13,114.21153846153847,27,114.21153846153847,8.68946441235669,3.970291913552122,0,0.0,0.0,0,0,0,0.0,0
Tragelaphus spp.,16,18.0,3,5,4,1.125,15,1.125,2.9444389791664403,2.833213344056216,0,0.0,0.0,0,0,0,0.0,0
Trichechus senegalensis,139,1467.0,13,17,21,10.553956834532373,221,10.553956834532373,7.291656209174461,4.941642422609304,0,0.0,0.0,0,0,0,0.0,0
Trioceros goetzei,52,403.0,7,3,14,7.75,21,7.75,6.0014148779611505,3.970291913552122,0,0.0,0.0,0,0,0,0.0,0
Uromastyx dispar,1865,420194.0,56,31,28,225.30509383378015,1736,225.30509383378015,12.948474168226573,7.531552381407289,0,0.0,0.0,0,0,0,0.0,0
Uromastyx geyri,4094,572348.0,52,27,27,139.80166096726919,1404,139.80166096726919,13.257504224162428,8.31752199628717,0,0.0,0.0,0,0,0,0.0,0
Varanus bogerti,12,71.0,4,3,3,5.916666666666667,12,5.916666666666667,4.276666119016055,2.5649493574615367,0,0.0,0.0,0,0,0,0.0,0
Varanus kingorum,105,489.0,10,6,20,4.6571428571428575,60,4.6571428571428575,6.194405391104672,4.663439094112067,0,0.0,0.0,0,0,0,0.0,0
Xanthopsar flavus,9,463.2,5,3,6,51.46666666666667,15,51.46666666666667,6.140315493840337,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Abyssopathes lyra,10,34.0,2,6,8,3.4,12,3.4,3.5553480614894135,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Acanthastrea amakusensis,723,22290.0,28,11,19,30.8298755186722,308,30.8298755186722,10.011938288540932,6.584791392385716,0,0.0,0.0,0,0,0,0.0,0
Acanthosaura armata,48,1640.0,5,4,9,34.166666666666664,20,34.166666666666664,7.403061091090091,3.8918202981106265,0,0.0,0.0,0,0,0,0.0,0
Acipenser brevirostrum,163,48810.86,21,4,20,299.4531288343558,84,299.4531288343558,10.79572859510044,5.099866427824199,0,0.0,0.0,0,0,0,0.0,0
Acrhelia horrescens,358,7147.0,23,3,8,19.963687150837988,69,19.963687150837988,8.87458787627932,5.883322388488279,0,0.0,0.0,0,0,0,0.0,0
Acropora indonesia,5,7.0,3,4,4,1.4,12,1.4,2.0794415416798357,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Acropora kirstyae,81,192.0,2,3,11,2.3703703703703702,6,2.3703703703703702,5.262690188904886,4.406719247264253,0,0.0,0.0,0,0,0,0.0,0
Acropora palmerae,485,3214.0,8,11,15,6.626804123711341,88,6.626804123711341,8.07558263667172,6.186208623900494,0,0.0,0.0,0,0,0,0.0,0
Acropora prolifera,67,12899.0,5,11,18,192.52238805970148,55,192.52238805970148,9.464982590349763,4.219507705176107,0,0.0,0.0,0,0,0,0.0,0
Acropora rambleri,42,88.0,3,3,12,2.0952380952380953,9,2.0952380952380953,4.48863636973214,3.7612001156935624,0,0.0,0.0,0,0,0,0.0,0
Aegolius spp.,8,14.0,3,4,6,1.75,12,1.75,2.70805020110221,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Agaricia fragilis,13,671.6,6,7,11,51.66153846153846,42,51.66153846153846,6.5111507993061695,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Agaricia undata,8,292.0,3,5,5,36.5,15,36.5,5.680172609017068,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Alouatta guariba,35,1582.0,7,6,10,45.2,42,45.2,7.367077059881012,3.58351893845611,151,253.35099337748343,0.6369977924944812,151,0,0,0.10113864701942397,0
Alveopora japonica,10,2843.0,1,3,4,284.3,3,284.3,7.952966790923131,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Amandava formosa,4,122.0,3,3,4,30.5,9,30.5,4.812184355372417,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Amazilia leucogaster,11,75.0,6,5,6,6.818181818181818,30,6.818181818181818,4.330733340286331,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Amazilia viridifrons,19,26.0,8,6,9,1.368421052631579,48,1.368421052631579,3.295836866004329,2.995732273553991,0,0.0,0.0,0,0,0,0.0,0
Ameerega silverstonei,74,747.0,11,5,18,10.094594594594595,55,10.094594594594595,6.617402977974478,4.31748811353631,0,0.0,0.0,0,0,0,0.0,0
Anas melleri,18,67.0,4,4,11,3.7222222222222223,16,3.7222222222222223,4.219507705176107,2.9444389791664403,274,543.8284671532847,1.0,274,0,0,0.18352310783657066,0
Anthemiphyllia dentata,4,32.0,2,2,3,8.0,4,8.0,3.4965075614664802,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Anthracothorax dominicus,6,13.0,1,2,4,2.1666666666666665,2,2.1666666666666665,2.6390573296152584,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Anthracothorax veraguensis,5,47.0,4,3,5,9.4,12,9.4,3.871201010907891,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Antipathes plantagenista,1,3.0,1,1,1,3.0,1,3.0,1.3862943611198906,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Aotus lemurinus,173,28465.506,21,13,24,164.5404971098266,273,164.5404971098266,10.256483447064522,5.159055299214529,0,0.0,0.0,0,0,0,0.0,0
Atthis heloisa,20,20.0,5,3,7,1.0,15,1.0,3.044522437723423,3.044522437723423,0,0.0,0.0,0,0,0,0.0,0
Baillonius bailloni,40,128.0,11,5,18,3.2,55,3.2,4.859812404361672,3.713572066704308,0,0.0,0.0,0,0,0,0.0,0
Balanophyllia imperialis,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Blastotrochus spp.,3,60.0,1,2,2,20.0,2,20.0,4.110873864173311,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Boiga dendrophila,104,1906.0,8,5,12,18.326923076923077,40,18.326923076923077,7.553286605600419,4.653960350157523,0,0.0,0.0,0,0,0,0.0,0
Brookesia minima,86,1006.0,12,5,17,11.69767441860465,60,11.69767441860465,6.914730892718563,4.465908118654584,0,0.0,0.0,0,0,0,0.0,0
Brookesia perarmata,50,429.0,9,6,10,8.58,54,8.58,6.063785208687608,3.9318256327243257,0,0.0,0.0,0,0,0,0.0,0
Brookesia superciliaris,851,13278.4,26,8,27,15.603290246768507,208,15.603290246768507,9.493969241286853,6.747586526829315,0,0.0,0.0,0,0,0,0.0,0
Brookesia thieli,664,9340.1,25,8,27,14.066415662650604,200,14.066415662650604,9.142179297307463,6.499787040655854,0,0.0,0.0,0,0,0,0.0,0
Bucerotidae spp.,16,88.0,11,5,10,5.5,55,5.5,4.48863636973214,2.833213344056216,0,0.0,0.0,0,0,0,0.0,0
Cacajao calvus,29,945.0899999999999,8,4,13,32.58931034482758,32,32.58931034482758,6.852337701947319,3.4011973816621555,97,226.48453608247422,1.0,97,0,0,0.06496985934360348,0
Calothorax lucifer,7,7.0,4,2,4,1.0,8,1.0,2.0794415416798357,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Calumma guibei,7,247.0,3,1,5,35.285714285714285,3,35.285714285714285,5.5134287461649825,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Camelidae hybrid,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Campylopterus ensipennis,14,107.0,4,4,8,7.642857142857143,16,7.642857142857143,4.68213122712422,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Caryophyllia atlantica,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Caryophyllia inornata,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Casuarius casuarius,7,37.0,6,5,4,5.285714285714286,30,5.285714285714286,3.6375861597263857,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Caulastraea curvata,599,8086.0,25,10,23,13.499165275459099,250,13.499165275459099,8.998013113095823,6.396929655216146,0,0.0,0.0,0,0,0,0.0,0
Chalybura spp.,1,2.0,1,1,1,2.0,1,2.0,1.0986122886681098,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Chinchilla chinchilla,3,226.0,3,3,3,75.33333333333333,9,75.33333333333333,5.424950017481403,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Chlorostilbon spp.,5,49.0,3,2,4,9.8,6,9.8,3.912023005428146,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Chlorostilbon swainsonii,6,20.0,3,3,5,3.3333333333333335,9,3.3333333333333335,3.044522437723423,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Chrysolophus pictus,9,229.0,7,7,4,25.444444444444443,49,25.444444444444443,5.438079308923196,2.302585092994046,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,0
Cladocora arbuscula,13,77.0,7,6,8,5.923076923076923,42,5.923076923076923,4.356708826689592,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Coeligena wilsoni,11,13.0,3,3,4,1.1818181818181819,9,1.1818181818181819,2.6390573296152584,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Colpophyllia amaranthus,2,5.0,1,2,2,2.5,2,2.5,1.791759469228055,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Conotrochus funicolumna,2,13.0,1,1,2,6.5,1,6.5,2.6390573296152584,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Coscinaraea columna,5,5.0,3,4,4,1.0,12,1.0,1.791759469228055,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Crax alector,31,135.0,12,5,9,4.354838709677419,60,4.354838709677419,4.912654885736052,3.4657359027997265,0,0.0,0.0,0,0,0,0.0,0
Culicia smithii,1,12.0,1,1,1,12.0,1,12.0,2.5649493574615367,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Cyanoptila cyanomelana,51,2302.0,3,3,6,45.13725490196079,9,45.13725490196079,7.741967899820685,3.9512437185814275,0,0.0,0.0,0,0,0,0.0,0
Cyathelia spp.,2,2.0,1,2,2,1.0,2,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Cynarina lacrymalis,52293,554160.5,86,23,27,10.59722142542979,1978,10.59722142542979,13.225211439492304,10.86463692071851,0,0.0,0.0,0,0,0,0.0,0
Deltocyathus ornatus,2,2.0,2,1,1,1.0,2,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Deltocyathus spp.,20,455.0,7,4,10,22.75,28,22.75,6.1224928095143865,3.044522437723423,0,0.0,0.0,0,0,0,0.0,0
Desmophyllum spp.,26,901.762,5,10,16,34.68315384615384,50,34.68315384615384,6.805458952785918,3.295836866004329,0,0.0,0.0,0,0,0,0.0,0
Dugong spp.,5,4628.0,3,2,4,925.6,6,925.6,8.44009614103127,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Dyscophus spp.,4,49.0,2,3,3,12.25,6,12.25,3.912023005428146,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Elaphe radiata,2619,2101973.203,21,18,27,802.5861790759833,378,802.5861790759833,14.5583875577462,7.8709295967551425,0,0.0,0.0,0,0,0,0.0,0
Elaphe taeniura,120,35491.0,11,12,24,295.7583333333333,132,295.7583333333333,10.477062597955229,4.795790545596741,0,0.0,0.0,0,0,0,0.0,0
Favia favus,152,2727.454,16,15,25,17.943776315789474,240,17.943776315789474,7.9114904274040905,5.030437921392435,0,0.0,0.0,0,0,0,0.0,0
Favia gravida,14,179.0,6,6,8,12.785714285714286,36,12.785714285714286,5.19295685089021,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Favia leptophylla,4,15.0,3,3,4,3.75,9,3.75,2.772588722239781,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Flabellum alabastrum,7,34.0,4,4,5,4.857142857142857,16,4.857142857142857,3.5553480614894135,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Flabellum angulare,2,4.0,1,1,1,2.0,1,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Flabellum lamellulosum,3,106.0,2,2,3,35.333333333333336,4,35.333333333333336,4.672828834461906,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Flabellum magnificum,3,8.0,1,1,2,2.6666666666666665,1,2.6666666666666665,2.1972245773362196,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Flabellum marenzelleri,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Flabellum moseleyi,6,8.04,3,2,3,1.3399999999999999,6,1.3399999999999999,2.201659174404085,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Flabellum patens,2,4.0,2,1,1,2.0,2,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Flabellum spp.,48,1006.06,10,12,16,20.95958333333333,120,20.95958333333333,6.914790473863134,3.8918202981106265,0,0.0,0.0,0,0,0,0.0,0
Fungia curvata,10,123.0,3,2,9,12.3,6,12.3,4.820281565605037,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Fungia scutaria,115,8822.0,15,13,21,76.71304347826087,195,76.71304347826087,9.085117227222105,4.7535901911063645,0,0.0,0.0,0,0,0,0.0,0
Fungiacyathus fragilis,6,13.02,3,4,5,2.17,12,2.17,2.640484881606444,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Fungiacyathus paliferus,2,2.0,1,1,2,1.0,1,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Fungiacyathus stephanus,2,2.0,1,1,2,1.0,1,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Gardineria spp.,6,14256.0,2,3,3,2376.0,6,2376.0,9.56500329315396,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Garrulax milnei,49,1443.0,6,4,8,29.448979591836736,24,29.448979591836736,7.275172319452771,3.912023005428146,0,0.0,0.0,0,0,0,0.0,0
Goldmania violiceps,6,41.0,2,2,4,6.833333333333333,4,6.833333333333333,3.7376696182833684,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Goniocorella spp.,4,51.0,2,3,4,12.75,6,12.75,3.9512437185814275,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Goniopora columna,190,5733.0,16,11,23,30.173684210526314,176,30.173684210526314,8.654168646443315,5.25227342804663,0,0.0,0.0,0,0,0,0.0,0
Goniopora palmensis,15,374.0,3,4,8,24.933333333333334,12,24.933333333333334,5.926926025970411,2.772588722239781,0,0.0,0.0,0,0,0,0.0,0
Goniopora tenuidens,142,13262.0,17,8,17,93.3943661971831,136,93.3943661971831,9.492733482494353,4.962844630259907,0,0.0,0.0,0,0,0,0.0,0
Guynia annulata,7,289.0,3,3,4,41.285714285714285,9,41.285714285714285,5.66988092298052,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Harpyhaliaetus coronatus,13,148.0,9,8,7,11.384615384615385,72,11.384615384615385,5.003946305945459,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Herpestes smithii,5,7.0,1,2,2,1.4,2,1.4,2.0794415416798357,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Heteropsammia cochlea,867,36279.0,32,6,17,41.844290657439444,192,41.844290657439444,10.499021904229073,6.7661917146603505,0,0.0,0.0,0,0,0,0.0,0
Hippocampus coronatus,51,1335.0,7,9,12,26.176470588235293,63,26.176470588235293,7.197435354096591,3.9512437185814275,0,0.0,0.0,0,0,0,0.0,0
Hippocampus erectus,1126,54212.454,33,27,27,48.146051509769094,891,48.146051509769094,10.90068438540636,7.027314514039777,0,0.0,0.0,0,0,0,0.0,0
Hippocampus guttulatus,253,6923.0,15,12,18,27.363636363636363,180,27.363636363636363,8.8427489162961,5.537334267018537,0,0.0,0.0,0,0,0,0.0,0
Hippocampus hippocampus,399,12530.0,18,25,22,31.403508771929825,450,31.403508771929825,9.435960853165286,5.991464547107982,0,0.0,0.0,0,0,0,0.0,0
Hippocampus histrix,604,64814.034999999996,21,14,20,107.30800496688741,294,107.30800496688741,11.079292877032454,6.405228458030842,0,0.0,0.0,0,0,0,0.0,0
Hippocampus kuda,8306,1074831.51444,54,39,27,129.4042275993258,2106,129.4042275993258,13.887675406884808,9.02485381183907,0,0.0,0.0,0,0,0,0.0,0
Hippocampus mohnikei,42,128.32,9,6,9,3.055238095238095,54,3.055238095238095,4.862289952857232,3.7612001156935624,0,0.0,0.0,0,0,0,0.0,0
Hippocampus reidi,3075,483501.0,59,29,27,157.23609756097562,1711,157.23609756097562,13.088810730371584,8.031385330625534,0,0.0,0.0,0,0,0,0.0,0
Hippocampus spp.,3078,1200516.911791,46,71,27,390.03148531221575,3266,390.03148531221575,13.998263614807858,8.0323601479245,0,0.0,0.0,0,0,0,0.0,0
Hippocampus trimaculatus,1588,98333.927,20,11,27,61.92312783375315,220,61.92312783375315,11.49613455330218,7.370860166536716,0,0.0,0.0,0,0,0,0.0,0
Holcotrochus crenulatus,2,16.0,2,1,2,8.0,2,8.0,2.833213344056216,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Homalopsis buccata,1928,7411556.333,20,23,27,3844.168222510373,460,3844.168222510373,15.818551141587168,7.564757012905729,0,0.0,0.0,0,0,0,0.0,0
Hylocharis grayi,8,13.0,3,2,3,1.625,6,1.625,2.6390573296152584,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Lampornis clemenciae,15,52.0,4,4,11,3.466666666666667,16,3.466666666666667,3.970291913552122,2.772588722239781,0,0.0,0.0,0,0,0,0.0,0
Langaha nasuta,29,188.0,10,1,9,6.482758620689655,10,6.482758620689655,5.241747015059643,3.4011973816621555,0,0.0,0.0,0,0,0,0.0,0
Lepidopyga goudoti,5,209.5,2,2,3,41.9,4,41.9,5.349485653122436,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Leptastrea purpurea,508,24120.0,21,12,21,47.48031496062992,252,47.48031496062992,10.090838109351523,6.2324480165505225,0,0.0,0.0,0,0,0,0.0,0
Leptoseris tenuis,5,40.0,1,2,2,8.0,2,8.0,3.713572066704308,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Liocichla omeiensis,67,193.0,8,6,17,2.8805970149253732,48,2.8805970149253732,5.267858159063328,4.219507705176107,0,0.0,0.0,0,0,0,0.0,0
Lithobates catesbeianus,46,66133.0,9,7,14,1437.6739130434783,63,1437.6739130434783,11.09943826575915,3.8501476017100584,0,0.0,0.0,0,0,0,0.0,0
Lobophyllia robusta,98,2036.0,10,7,18,20.775510204081634,70,20.775510204081634,7.619233416226805,4.59511985013459,0,0.0,0.0,0,0,0,0.0,0
Lonchura fuscata,47,4145.0,8,3,7,88.19148936170212,24,88.19148936170212,8.329899292995725,3.871201010907891,0,0.0,0.0,0,0,0,0.0,0
Lonchura nevermanni,19,749.0,3,1,6,39.421052631578945,3,39.421052631578945,6.620073206530356,2.995732273553991,0,0.0,0.0,0,0,0,0.0,0
Lonchura oryzivora,7549,1239743.22,94,60,28,164.2261518081865,5640,164.2261518081865,14.030415642110224,8.92930284224307,0,0.0,0.0,0,0,0,0.0,0
Lophura diardi,44,139.0,17,5,13,3.159090909090909,85,3.159090909090909,4.941642422609304,3.8066624897703196,0,0.0,0.0,0,0,0,0.0,0
Lophura hatinhensis,17,31.0,7,8,8,1.8235294117647058,56,1.8235294117647058,3.4657359027997265,2.8903717578961645,0,0.0,0.0,0,0,0,0.0,0
Lophura spp.,2,4.0,2,2,2,2.0,4,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Loxodonta spp.,45,978.197,11,11,13,21.73771111111111,121,21.73771111111111,6.886732848027878,3.828641396489095,0,0.0,0.0,0,0,0,0.0,0
